id,table_name,column_name,gt_label,expansion,gold_label
3010,gl4cr10-cr1000.daily.kc.data.csv,soilheatflux_avg,soil heat flux average,Soil Heat Flux Average,1.0
3011,gre5solu.nc.data.csv,LTER_site,lter site,Long-Term Ecological Research Site,1.0
3012,gre5solu.nc.data.csv,local_site,local site,Local Site,1.0
3013,gre5solu.nc.data.csv,year,year,Year,1.0
3014,gre5solu.nc.data.csv,date,date,Date,1.0
3015,gre5solu.nc.data.csv,time,time,Time,1.0
3016,gre5solu.nc.data.csv,pH,potential of hydrogen,pH,0.0
3017,gre5solu.nc.data.csv,cond,conductance,Conductivity,1.0
3018,gre5solu.nc.data.csv,ANC,acid neutralizing capacity,Acid Neutralizing Capacity,1.0
3019,gre5solu.nc.data.csv,acid,acid,Acid,1.0
3020,gre5solu.nc.data.csv,alkal,alkalinity,Alkalinity,1.0
3021,gre5solu.nc.data.csv,H+,hydrogen ion,Hydrogen Ion,1.0
3022,gre5solu.nc.data.csv,NH4+,ammonium ion,Ammonium Ion,1.0
3023,gre5solu.nc.data.csv,Ca++,calcium ion,Calcium Ion,1.0
3024,gre5solu.nc.data.csv,Mg++,magnesium ion,Magnesium Ion,1.0
3025,gre5solu.nc.data.csv,Na+,sodium ion,Sodium Ion,1.0
3026,gre5solu.nc.data.csv,K+,potassium ion,Potassium Ion,1.0
3027,gre5solu.nc.data.csv,Cl-,chloride ion,Chloride Ion,1.0
3028,gre5solu.nc.data.csv,NO3-,nitrate ion,Nitrate Ion,1.0
3029,gre5solu.nc.data.csv,SO4--,sulfate ion,Sulfate Ion,1.0
3030,gre5solu.nc.data.csv,PO4---,phosphate ion,Phosphate Ion,1.0
3031,gre5solu.nc.data.csv,Si,silicon,Silicon,1.0
3032,gre5solu.nc.data.csv,cat_sum,cation sum,Cation Sum,1.0
3033,gre5solu.nc.data.csv,an_sum,anion sum,Anion Sum,1.0
3034,gre5solu.nc.data.csv,chg_bal,charge balance,Charge Balance,1.0
3035,gre5solu.nc.data.csv,TN,total nitrogen,Total Nitrogen,1.0
3036,gre5solu.nc.data.csv,TDN,total dissolved nitrogen,Total Dissolved Nitrogen,1.0
3037,gre5solu.nc.data.csv,PN,particulate nitrogen,Particulate Nitrogen,1.0
3038,gre5solu.nc.data.csv,DON,dissolved organic nitrogen,Dissolved Organic Nitrogen,1.0
3039,gre5solu.nc.data.csv,IN,inorganic nitrogen,Inorganic Nitrogen,1.0
3040,gre5solu.nc.data.csv,TP,total phosphorus,Total Phosphorus,1.0
3041,gre5solu.nc.data.csv,TDP,total dissolved phosphorus,Total Dissolved Phosphorus,1.0
3042,gre5solu.nc.data.csv,PP,particulate phosphorus,Particulate Phosphorus,1.0
3043,gre5solu.nc.data.csv,DOP,dissolved organic phosphorus,Dissolved Organic Phosphorus,1.0
3044,gre5solu.nc.data.csv,IP,inorganic phosphorus,Inorganic Phosphorus,1.0
3045,gre5solu.nc.data.csv,d18O,delta 18 oxygen,delta-18 Oxygen,1.0
3046,gre5solu.nc.data.csv,d18O_sdev,delta 18 oxygen standard deviation,delta-18 Oxygen Standard Deviation,1.0
3047,gre5solu.nc.data.csv,dDeut,delta deuterium,delta Deuterium,1.0
3048,gre5solu.nc.data.csv,dD_sdev,delta deuterium standard deviation,delta Deuterium Standard Deviation,1.0
3049,gre5solu.nc.data.csv,D_excess,deuterium excess,Deuterium excess,1.0
3050,gre5solu.nc.data.csv,Trit,tritium,Tritium,1.0
3051,gre5solu.nc.data.csv,T_sdev,tritium standard deviation,Temperature Standard Deviation,0.0
3052,gre5solu.nc.data.csv,TOC,total organic carbon,Total Organic Carbon,1.0
3053,gre5solu.nc.data.csv,DOC,dissolved organic carbon,Dissolved Organic Carbon,1.0
3054,gre5solu.nc.data.csv,POC,particulate organic carbon,Particulate Organic Carbon,1.0
3055,gre5solu.nc.data.csv,comments,comments,Comments,1.0
3056,lower_feather_catch.csv,ProjectDescriptionID,project description identifier,Project Description Identifier,1.0
3057,lower_feather_catch.csv,catchRawID,catch raw identifier,Catch Raw Identifier,1.0
3058,lower_feather_catch.csv,trapVisitID,trap visit identifier,Trap Visit Identifier,1.0
3059,lower_feather_catch.csv,commonName,common name,Common Name,1.0
3060,lower_feather_catch.csv,releaseID,release identifier,Release Identifier,1.0
3061,lower_feather_catch.csv,atCaptureRun,at capture run,At Capture Run,1.0
3062,lower_feather_catch.csv,fishOrigin,fish origin,Fish Origin,1.0
3063,lower_feather_catch.csv,lifeStage,life stage,Life Stage,1.0
3064,lower_feather_catch.csv,forkLength,fork length,Fork Length,1.0
3065,lower_feather_catch.csv,totalLength,total length,Total Length,1.0
3066,lower_feather_catch.csv,n,number,Number,1.0
3067,lower_feather_catch.csv,visitTime,visit time,Visit Time,1.0
3068,lower_feather_catch.csv,visitType,visit type,Visit Type,1.0
3069,lower_feather_catch.csv,siteName,site name,Site Name,1.0
3070,lower_feather_catch.csv,subSiteName,sub site name,Subsite Name,1.0
3071,lower_feather_catch.csv,finalRun,final run,Final Run,1.0
3072,lower_feather_recapture.csv,ProjectDescriptionID,project description identifier,Project Description Identifier,1.0
3073,lower_feather_recapture.csv,catchRawID,catch raw identifier,Catch Raw Identifier,1.0
3074,lower_feather_recapture.csv,trapVisitID,trap visit identifier,Trap Visit Identifier,1.0
3075,lower_feather_recapture.csv,commonName,common name,Common Name,1.0
3076,lower_feather_recapture.csv,releaseID,release identifier,Release Identifier,1.0
3077,lower_feather_recapture.csv,atCaptureRun,at capture run,at Capture Run,1.0
3078,lower_feather_recapture.csv,finalRun,final run,Final Run,1.0
3079,lower_feather_recapture.csv,fishOrigin,fish origin,Fish Origin,1.0
3080,lower_feather_recapture.csv,actualCount,actual count,Actual Count,1.0
3081,lower_feather_recapture.csv,n,number,Sample Size,0.0
3082,lower_feather_recapture.csv,visitTime,visit time,Visit Time,1.0
3083,lower_feather_recapture.csv,visitType,visit type,Visit Type,1.0
3084,lower_feather_recapture.csv,siteName,site name,Site Name,1.0
3085,lower_feather_recapture.csv,subSiteName,sub site name,Subsite Name,1.0
3086,lower_feather_recapture.csv,markType,mark type,Mark Type,1.0
3087,lower_feather_recapture.csv,markColor,mark color,Mark Color,1.0
3088,lower_feather_recapture.csv,markPosition,mark position,Mark Position,1.0
3089,lower_feather_release.csv,projectDescriptionID,project description identifier,Project Description Identifier,1.0
3090,lower_feather_release.csv,releaseID,release identifier,Release Identifier,1.0
3091,lower_feather_release.csv,commonName,common name,Common Name,1.0
3092,lower_feather_release.csv,markedRun,marked run,Marked Run,1.0
3093,lower_feather_release.csv,markedFishOrigin,marked fish origin,Marked Fish Origin,1.0
3094,lower_feather_release.csv,releaseSite,release site,Release Site,1.0
3095,lower_feather_release.csv,releaseSubSite,release sub site,Release Sub Site,1.0
3096,lower_feather_release.csv,nReleased,number released,Number Released,1.0
3097,lower_feather_release.csv,releaseTime,release time,Release Time,1.0
3098,lower_feather_release.csv,testDays,test days,Test Days,1.0
3099,lower_feather_release.csv,appliedMarkType,applied mark type,Applied Mark Type,1.0
3100,lower_feather_release.csv,appliedMarkColor,applied mark color,Applied Mark Color,1.0
3101,lower_feather_release.csv,appliedMarkPosition,applied mark position,Applied Mark Position,1.0
3102,lower_feather_release.csv,includeAnalysis,include analysis,Include Analysis,1.0
3103,lower_feather_trap.csv,projectDescriptionID,project description identifier,Project Description Identifier,1.0
3104,lower_feather_trap.csv,trapVisitID,trap visit identifier,Trap Visit Identifier,1.0
3105,lower_feather_trap.csv,siteName,site name,Site Name,1.0
3106,lower_feather_trap.csv,subSiteName,sub site name,Sub-Site Name,1.0
3107,lower_feather_trap.csv,visitTime,visit time,Visit Time,1.0
3108,lower_feather_trap.csv,visitType,visit type,Visit Type,1.0
3109,lower_feather_trap.csv,fishProcessed,fish processed,Fish Processed,1.0
3110,lower_feather_trap.csv,trapFunctioning,trap functioning,Trap Functioning,1.0
3111,lower_feather_trap.csv,counterAtEnd,counter at end,Counter At End,1.0
3112,lower_feather_trap.csv,rpmRevolutionsAtStart,revolutions per minute revolutions at start,Revolutions Per Minute Revolutions At Start,1.0
3113,lower_feather_trap.csv,rpmRevolutionsAtEnd,revolutions per minute revolutions at end,Revolutions Per Minute Revolutions At End,1.0
3114,lower_feather_trap.csv,includeCatch,include catch,Include Catch,1.0
3115,lower_feather_trap.csv,discharge,discharge,Discharge,1.0
3116,lower_feather_trap.csv,waterVel,water velocity,Water Velocity,1.0
3117,lower_feather_trap.csv,waterTemp,water temperature,Water Temperature,1.0
3118,lower_feather_trap.csv,turbidity,turbidity,Turbidity,1.0
3119,lower_feather_trap.csv,dissolvedOxygen,dissolved oxygen,Dissolved Oxygen,1.0
3120,lower_feather_trap.csv,conductivity,conductivity,Conductivity,1.0
3121,lower_feather_trap.csv,waterTempUnit,water temperature unit,Water Temperature Unit,1.0
3122,lslaes10_0.csv,Transect,transect,,
3123,lslaes10_0.csv,Plot,plot,,
3124,lslaes10_0.csv,Tag Number,tag number,,
3125,lslaes10_0.csv,Height,height,,
3126,lslaes10_0.csv,Diameter,diameter,,
3127,lslaes10_0.csv,Species,species,,
3128,lslaes10_0.csv,Number,number,,
3129,lslaes10_0.csv,Species code of ferns,species code of ferns,,
3130,lslaes10_0.csv,Cover class,cover class,,
3131,lslaes10_0.csv,Comments,comments,,
3132,lslaes10_0.csv,Start date,start date,Start date,1.0
3133,lslaes11.csv,Transect,transect,,
3134,lslaes11.csv,Plot,plot,,
3135,lslaes11.csv,Tag Number,tag number,,
3136,lslaes11.csv,Height,height,,
3137,lslaes11.csv,Diameter,diameter,,
3138,lslaes11.csv,Species,species,,
3139,lslaes11.csv,Number,number,,
3140,lslaes11.csv,Species code of ferns,species code of ferns,,
3141,lslaes11.csv,Cover class,cover class,,
3142,lslaes11.csv,Comments,comments,,
3143,lslaes11.csv,Start date,start date,Start date,1.0
3144,lslaes1_1.csv,Transect,transect,,
3145,lslaes1_1.csv,Plot,plot,,
3146,lslaes1_1.csv,Tag Number,tag number,,
3147,lslaes1_1.csv,Height,height,,
3148,lslaes1_1.csv,Diameter,diameter,,
3149,lslaes1_1.csv,Species,species,,
3150,lslaes1_1.csv,Comments,comments,,
3151,lslaes1_1.csv,Start date,start date,,
3152,lslaes2.csv,Transect,transect,,
3153,lslaes2.csv,Plot,plot,,
3154,lslaes2.csv,Tag Number,tag number,,
3155,lslaes2.csv,Height,height,,
3156,lslaes2.csv,Diameter,diameter,,
3157,lslaes2.csv,Species,species,,
3158,lslaes2.csv,Comments,comments,,
3159,lslaes2.csv,Start date,start date,,
3160,lslaes4.csv,Transect,transect,,
3161,lslaes4.csv,Plot,plot,,
3162,lslaes4.csv,Tag Number,tag number,,
3163,lslaes4.csv,Height,height,,
3164,lslaes4.csv,Diameter,diameter,,
3165,lslaes4.csv,Species,species,,
3166,lslaes4.csv,Number,number,,
3167,lslaes4.csv,Species code of ferns,species code of ferns,,
3168,lslaes4.csv,Cover class,cover class,,
3169,lslaes4.csv,Comments,comments,,
3170,lslaes4.csv,Start date,start date,Start date,1.0
3171,lslaes5_1.csv,Transect,transect,,
3172,lslaes5_1.csv,Plot,plot,,
3173,lslaes5_1.csv,Tag Number,tag number,,
3174,lslaes5_1.csv,Height,height,,
3175,lslaes5_1.csv,Diameter,diameter,,
3176,lslaes5_1.csv,Species,species,,
3177,lslaes5_1.csv,Number,number,,
3178,lslaes5_1.csv,Species code of ferns,species code of ferns,,
3179,lslaes5_1.csv,Cover class,cover class,,
3180,lslaes5_1.csv,Comments,comments,,
3181,lslaes5_1.csv,Start date,start date,Start date,1.0
3182,lslaes6_0.csv,Transect,transect,,
3183,lslaes6_0.csv,Plot,plot,,
3184,lslaes6_0.csv,Tag Number,tag number,,
3185,lslaes6_0.csv,Height,height,,
3186,lslaes6_0.csv,Diameter,diameter,,
3187,lslaes6_0.csv,Species,species,,
3188,lslaes6_0.csv,Number,number,,
3189,lslaes6_0.csv,Species code of ferns,species code of ferns,,
3190,lslaes6_0.csv,Cover class,cover class,,
3191,lslaes6_0.csv,Comments,comments,,
3192,lslaes6_0.csv,Start date,start date,Start date,1.0
3193,lslaes7.csv,Transect,transect,,
3194,lslaes7.csv,Plot,plot,,
3195,lslaes7.csv,Tag Number,tag number,,
3196,lslaes7.csv,Height,height,,
3197,lslaes7.csv,Diameter,diameter,,
3198,lslaes7.csv,Species,species,,
3199,lslaes7.csv,Number,number,,
3200,lslaes7.csv,Species code of ferns,species code of ferns,Species Code of Ferns,1.0
3201,lslaes7.csv,Cover class,cover class,Cover Class,1.0
3202,lslaes7.csv,Comments,comments,,
3203,lslaes7.csv,Start date,start date,,
3204,lslaes8_2.csv,Transect,transect,,
3205,lslaes8_2.csv,Plot,plot,,
3206,lslaes8_2.csv,Tag Number,tag number,,
3207,lslaes8_2.csv,Height,height,,
3208,lslaes8_2.csv,Diameter,diameter,,
3209,lslaes8_2.csv,Species,species,,
3210,lslaes8_2.csv,Number,number,,
3211,lslaes8_2.csv,Species code of ferns,species code of ferns,,
3212,lslaes8_2.csv,Cover class,cover class,,
3213,lslaes8_2.csv,Comments,comments,,
3214,lslaes8_2.csv,Start date,start date,Start date,1.0
3215,lslaes9.csv,Transect,transect,,
3216,lslaes9.csv,Plot,plot,,
3217,lslaes9.csv,Tag Number,tag number,,
3218,lslaes9.csv,Height,height,,
3219,lslaes9.csv,Diameter,diameter,,
3220,lslaes9.csv,Species,species,,
3221,lslaes9.csv,Number,number,,
3222,lslaes9.csv,Species code of ferns,species code of ferns,,
3223,lslaes9.csv,Cover class,cover class,,
3224,lslaes9.csv,Comments,comments,,
3225,lslaes9.csv,Start date,start date,Start date,1.0
3226,lslaj1_2.csv,Transect,transect,,
3227,lslaj1_2.csv,Plot,plot,,
3228,lslaj1_2.csv,Tag Number,tag number,,
3229,lslaj1_2.csv,Height,height,,
3230,lslaj1_2.csv,Diameter,diameter,,
3231,lslaj1_2.csv,Species,species,,
3232,lslaj1_2.csv,Number,number,,
3233,lslaj1_2.csv,Species code of ferns,species code of ferns,,
3234,lslaj1_2.csv,Cover class,cover class,,
3235,lslaj1_2.csv,Comments,comments,,
3236,lslaj1_2.csv,Start date,start date,Start date,1.0
3237,lslaj2_0.csv,Transect,transect,Transect,1.0
3238,lslaj2_0.csv,Plot,plot,Plot,1.0
3239,lslaj2_0.csv,Tag Number,tag number,Tag Number,1.0
3240,lslaj2_0.csv,Height,height,Height,1.0
3241,lslaj2_0.csv,Diameter,diameter,Diameter,1.0
3242,lslaj2_0.csv,Species,species,Species,1.0
3243,lslaj2_0.csv,Number,number,Number,1.0
3244,lslaj2_0.csv,Species code of ferns,species code of ferns,Species code of ferns,1.0
3245,lslaj2_0.csv,Cover class,cover class,Cover class,1.0
3246,lslaj2_0.csv,Comments,comments,Comments,1.0
3247,lslaj2_0.csv,Start date,start date,Start date,1.0
3248,lslamy2.csv,Transect,transect,,
3249,lslamy2.csv,Plot,plot,,
3250,lslamy2.csv,Tag Number,tag number,,
3251,lslamy2.csv,Height,height,,
3252,lslamy2.csv,Diameter,diameter,,
3253,lslamy2.csv,Species,species,,
3254,lslamy2.csv,Number,number,,
3255,lslamy2.csv,Species code of ferns,species code of ferns,,
3256,lslamy2.csv,Cover class,cover class,,
3257,lslamy2.csv,Comments,comments,,
3258,lslamy2.csv,Start date,start date,,
3259,lslarb2.csv,Transect,transect,,
3260,lslarb2.csv,Plot,plot,,
3261,lslarb2.csv,Tag Number,tag number,,
3262,lslarb2.csv,Height,height,,
3263,lslarb2.csv,Diameter,diameter,,
3264,lslarb2.csv,Species,species,,
3265,lslarb2.csv,Number,number,,
3266,lslarb2.csv,Species code of ferns,species code of ferns,,
3267,lslarb2.csv,Cover class,cover class,,
3268,lslarb2.csv,Comments,comments,,
3269,lslarb2.csv,Start date,start date,,
3270,lslarb3.csv,Transect,transect,,
3271,lslarb3.csv,Plot,plot,,
3272,lslarb3.csv,Tag Number,tag number,,
3273,lslarb3.csv,Height,height,,
3274,lslarb3.csv,Diameter,diameter,,
3275,lslarb3.csv,Species,species,,
3276,lslarb3.csv,Number,number,,
3277,lslarb3.csv,Species code of ferns,species code of ferns,,
3278,lslarb3.csv,Cover class,cover class,,
3279,lslarb3.csv,Comments,comments,,
3280,lslarb3.csv,Start date,start date,Start date,1.0
3281,lslarb4_0.csv,Transect,transect,,
3282,lslarb4_0.csv,Plot,plot,,
3283,lslarb4_0.csv,Tag Number,tag number,,
3284,lslarb4_0.csv,Height,height,,
3285,lslarb4_0.csv,Diameter,diameter,,
3286,lslarb4_0.csv,Species,species,,
3287,lslarb4_0.csv,Number,number,,
3288,lslarb4_0.csv,Species code of ferns,species code of ferns,,
3289,lslarb4_0.csv,Cover class,cover class,,
3290,lslarb4_0.csv,Comments,comments,,
3291,lslarb4_0.csv,Start date,start date,Start date,1.0
3292,lslarb5.csv,Transect,transect,,
3293,lslarb5.csv,Plot,plot,,
3294,lslarb5.csv,Tag Number,tag number,,
3295,lslarb5.csv,Height,height,,
3296,lslarb5.csv,Diameter,diameter,,
3297,lslarb5.csv,Species,species,,
3298,lslarb5.csv,Number,number,,
3299,lslarb5.csv,Species code of ferns,species code of ferns,,
3300,lslarb5.csv,Cover class,cover class,,
3301,lslarb5.csv,Comments,comments,,
3302,lslarb5.csv,Start date,start date,Start Date,1.0
3303,lslarb6.csv,Transect,transect,,
3304,lslarb6.csv,Plot,plot,,
3305,lslarb6.csv,Tag Number,tag number,,
3306,lslarb6.csv,Height,height,,
3307,lslarb6.csv,Diameter,diameter,,
3308,lslarb6.csv,Species,species,,
3309,lslarb6.csv,Number,number,,
3310,lslarb6.csv,Species code of ferns,species code of ferns,,
3311,lslarb6.csv,Cover class,cover class,,
3312,lslarb6.csv,Comments,comments,,
3313,lslarb6.csv,Start date,start date,Start date,1.0
3314,lslarb9.csv,Transect,transect,,
3315,lslarb9.csv,Plot,plot,,
3316,lslarb9.csv,Tag Number,tag number,,
3317,lslarb9.csv,Height,height,,
3318,lslarb9.csv,Diameter,diameter,,
3319,lslarb9.csv,Species,species,,
3320,lslarb9.csv,Number,number,,
3321,lslarb9.csv,Species code of ferns,species code of ferns,,
3322,lslarb9.csv,Cover class,cover class,,
3323,lslarb9.csv,Comments,comments,,
3324,lslarb9.csv,Start date,start date,Start Date,1.0
3325,mcmlter-clim-hodm_airt-monthly-20230706.csv,METLOCID,met location identifier,Meteorological Location Identifier,1.0
3326,mcmlter-clim-hodm_airt-monthly-20230706.csv,DATE_TIME,date time,Date Time,1.0
3327,mcmlter-clim-hodm_airt-monthly-20230706.csv,AVG_AIRT1M,average air temperature 1 meter,Average Air Temperature 1 Meter,1.0
3328,mcmlter-clim-hodm_airt-monthly-20230706.csv,STDDEV_AIRT1M,standard deviation of air temperature 1 meter,Standard Deviation Air Temperature 1 Meter,1.0
3329,mcmlter-clim-hodm_airt-monthly-20230706.csv,MIN_AIRT1M,minimum air temperature 1 meter,Minimum Air Temperature 1 Meter,1.0
3330,mcmlter-clim-hodm_airt-monthly-20230706.csv,MAX_AIRT1M,maximum air temperature 1 meter,Maximum Air Temperature 1 Meter,1.0
3331,mcmlter-clim-hodm_airt-monthly-20230706.csv,N_AIRT1M,number air temperature 1 meter,Number of Observations Air Temperature 1 Meter,0.0
3332,mcmlter-clim-hodm_airt-monthly-20230706.csv,AVG_AIRT3M,average air temperature 3 meter,Average Air Temperature 3 Meter,1.0
3333,mcmlter-clim-hodm_airt-monthly-20230706.csv,STDDEV_AIRT3M,standard deviation of air temperature 3 meter,Standard Deviation Air Temperature 3 Meter,1.0
3334,mcmlter-clim-hodm_airt-monthly-20230706.csv,MIN_AIRT3M,minimum air temperature 3 meter,Minimum Air Temperature 3 Meter,1.0
3335,mcmlter-clim-hodm_airt-monthly-20230706.csv,MAX_AIRT3M,maximum air temperature 3 meter,Maximum Air Temperature 3 Months,0.0
3336,mcmlter-clim-hodm_airt-monthly-20230706.csv,N_AIRT3M,number air temperature 3 meter,Mean Air Temperature 3 Months,0.0
3337,mcmlter-clim-hodm_airt-monthly-20230706.csv,N_COMMENTS,number of comments,Number Comments,1.0
3338,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,METLOCID,met location identifier,Meteorological Location Identifier,1.0
3339,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,DATE_TIME,date time,Date Time,1.0
3340,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,AVG_ICESURFCHANGE_CM,average ice surface change in centimeter,Average Ice Surface Change Centimeters,1.0
3341,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,STDDEV_ICESURFCHANGE_CM,standard deviation of ice surface change in centimeter,Standard Deviation Ice Surface Change Centimeters,1.0
3342,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,MIN_ICESURFCHANGE_CM,minimum ice surface change in centimeter,Minimum Ice Surface Change Centimeters,1.0
3343,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,MAX_ICESURFCHANGE_CM,maximum ice surface change in centimeter,Maximum Ice Surface Change Centimeters,1.0
3344,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,N_ICESURFCHANGE,number ice surface change,Number Ice Surface Change,1.0
3345,mcmlter-clim-hodm_icesurf-monthly-20230706.csv,N_COMMENTS,number of comments,Number Comments,1.0
3346,mcmlter-clim-hodm_radn-monthly-20230706.csv,METLOCID,met location identifier,Meteorological Location Identifier,1.0
3347,mcmlter-clim-hodm_radn-monthly-20230706.csv,DATE_TIME,date time,Date Time,1.0
3348,mcmlter-clim-hodm_radn-monthly-20230706.csv,AVG_LWRADIN,average long wave radiation incoming,Average Longwave Radiation In,0.0
3349,mcmlter-clim-hodm_radn-monthly-20230706.csv,STD_LWRADIN,standard long wave radiation incoming,Standard Deviation Longwave Radiation In,0.0
3350,mcmlter-clim-hodm_radn-monthly-20230706.csv,MIN_LWRADIN,minimum long wave radiation incoming,Minimum Longwave Radiation In,0.0
3351,mcmlter-clim-hodm_radn-monthly-20230706.csv,MAX_LWRADIN,maximum long wave radiation incoming,Maximum Longwave Radiation In,0.0
3352,mcmlter-clim-hodm_radn-monthly-20230706.csv,N_LWRADIN,number long wave radiation incoming,Number of Observations Longwave Radiation In,0.0
3353,mcmlter-clim-hodm_radn-monthly-20230706.csv,AVG_SWRADIN,average short wave radiation incoming,Average Shortwave Radiation In,0.0
3354,mcmlter-clim-hodm_radn-monthly-20230706.csv,STD_SWRADIN,standard deviation short wave radiation incoming,Standard Deviation Shortwave Radiation In,0.0
3355,mcmlter-clim-hodm_radn-monthly-20230706.csv,MIN_SWRADIN,minimum short wave radiation incoming,Minimum Shortwave Radiation In,0.0
3356,mcmlter-clim-hodm_radn-monthly-20230706.csv,MAX_SWRADIN,maximum short wave radiation incoming,Maximum Short Wave Radiation Incoming,1.0
